Order_Item_ID,Order_ID,Shipping_Mode_ID,Order_Date,Shipping_Date,Days_Shipping_Actual,Days_Shipping_Scheduled,Delivery_Status,Late_Delivery_Risk,Shipping_Delay_Days
102529,41071,SHP-4,2016-08-22,2016-08-24,2,4,Advance shipping,0,-2
102519,41069,SHP-3,2016-08-22,2016-08-27,5,2,Late delivery,1,3
102484,41056,SHP-3,2016-08-22,2016-08-24,2,2,Shipping on time,0,0
102475,41052,SHP-3,2016-08-22,2016-08-25,3,2,Late delivery,1,1
102474,41052,SHP-3,2016-08-22,2016-08-25,3,2,Late delivery,1,1
102470,41051,SHP-3,2016-08-22,2016-08-24,2,2,Shipping canceled,0,0
102468,41051,SHP-3,2016-08-22,2016-08-24,2,2,Shipping canceled,0,0
102455,41046,SHP-2,2016-08-22,2016-08-22,0,0,Shipping on time,0,0
102450,41044,SHP-2,2016-08-22,2016-08-22,0,0,Shipping on time,0,0
102449,41044,SHP-2,2016-08-22,2016-08-22,0,0,Shipping on time,0,0
102447,41043,SHP-4,2016-08-22,2016-08-26,4,4,Shipping on time,0,0
102436,41039,SHP-4,2016-08-22,2016-08-27,5,4,Late delivery,1,1
102434,41037,SHP-1,2016-08-22,2016-08-24,2,1,Late delivery,1,1
102427,41033,SHP-2,2016-08-21,2016-08-22,1,0,Late delivery,1,1
102412,41028,SHP-2,2016-08-21,2016-08-22,1,0,Late delivery,1,1
102400,41024,SHP-3,2016-08-21,2016-08-26,5,2,Late delivery,1,3
102393,41022,SHP-3,2016-08-21,2016-08-24,3,2,Late delivery,1,1
102382,41017,SHP-2,2016-08-21,2016-08-22,1,0,Late delivery,1,1
102372,41011,SHP-4,2016-08-21,2016-08-23,2,4,Advance shipping,0,-2
102367,41010,SHP-4,2016-08-21,2016-08-27,6,4,Late delivery,1,2
102346,41000,SHP-4,2016-08-21,2016-08-27,6,4,Late delivery,1,2
102317,40990,SHP-4,2016-08-21,2016-08-27,6,4,Late delivery,1,2
102316,40989,SHP-4,2016-08-21,2016-08-26,5,4,Late delivery,1,1
102315,40988,SHP-4,2016-08-21,2016-08-25,4,4,Shipping on time,0,0
102310,40986,SHP-4,2016-08-21,2016-08-23,2,4,Advance shipping,0,-2
102298,40984,SHP-4,2016-08-21,2016-08-26,5,4,Late delivery,1,1
102290,40981,SHP-4,2016-08-21,2016-08-23,2,4,Advance shipping,0,-2
102278,40977,SHP-3,2016-08-21,2016-08-24,3,2,Late delivery,1,1
102277,40976,SHP-3,2016-08-21,2016-08-23,2,2,Shipping on time,0,0
102273,40976,SHP-3,2016-08-21,2016-08-23,2,2,Shipping on time,0,0
102269,40974,SHP-3,2016-08-21,2016-08-26,5,2,Late delivery,1,3
102257,40966,SHP-1,2016-08-20,2016-08-22,2,1,Late delivery,1,1
102256,40966,SHP-1,2016-08-20,2016-08-22,2,1,Late delivery,1,1
102253,40965,SHP-1,2016-08-20,2016-08-22,2,1,Late delivery,1,1
102250,40964,SHP-4,2016-08-20,2016-08-25,5,4,Late delivery,1,1
102243,40961,SHP-2,2016-08-20,2016-08-21,1,0,Late delivery,1,1
102232,40958,SHP-3,2016-08-20,2016-08-24,4,2,Late delivery,1,2
102220,40954,SHP-1,2016-08-20,2016-08-22,2,1,Late delivery,1,1
29094,11637,SHP-3,2015-06-19,2015-06-22,3,2,Late delivery,1,1
42785,17106,SHP-3,2015-09-07,2015-09-09,2,2,Shipping on time,0,0
132938,53203,SHP-3,2017-02-15,2017-02-19,4,2,Late delivery,1,2
8309,3346,SHP-3,2015-02-18,2015-02-20,2,2,Shipping on time,0,0
150572,60175,SHP-3,2017-05-28,2017-06-03,6,2,Late delivery,1,4
142395,56935,SHP-3,2017-04-11,2017-04-17,6,2,Late delivery,1,4
151006,60341,SHP-3,2017-05-30,2017-06-01,2,2,Shipping on time,0,0
20891,8361,SHP-3,2015-05-03,2015-05-05,2,2,Shipping on time,0,0
139549,55802,SHP-3,2017-03-25,2017-03-28,3,2,Late delivery,1,1
12372,4945,SHP-3,2015-03-14,2015-03-20,6,2,Late delivery,1,4
8310,3346,SHP-3,2015-02-18,2015-02-20,2,2,Shipping on time,0,0
145316,58077,SHP-3,2017-04-27,2017-04-30,3,2,Late delivery,1,1
140713,56261,SHP-3,2017-04-01,2017-04-03,2,2,Shipping on time,0,0
14219,5709,SHP-3,2015-03-25,2015-03-30,5,2,Late delivery,1,3
140041,56013,SHP-3,2017-03-28,2017-04-01,4,2,Late delivery,1,2
138535,55387,SHP-3,2017-03-19,2017-03-22,3,2,Late delivery,1,1
5507,2194,SHP-3,2015-02-02,2015-02-07,5,2,Late delivery,1,3
137647,55036,SHP-3,2017-03-14,2017-03-16,2,2,Shipping on time,0,0
138534,55387,SHP-3,2017-03-19,2017-03-22,3,2,Late delivery,1,1
142578,57007,SHP-3,2017-04-12,2017-04-15,3,2,Late delivery,1,1
65106,26016,SHP-3,2016-01-15,2016-01-17,2,2,Shipping on time,0,0
74225,29673,SHP-3,2016-03-09,2016-03-13,4,2,Late delivery,1,2
59545,23795,SHP-3,2015-12-14,2015-12-20,6,2,Late delivery,1,4
77010,30820,SHP-3,2016-03-25,2016-03-31,6,2,Late delivery,1,4
59543,23795,SHP-3,2015-12-14,2015-12-20,6,2,Late delivery,1,4
70989,28373,SHP-3,2016-02-19,2016-02-23,4,2,Late delivery,1,2
73494,29374,SHP-3,2016-03-04,2016-03-09,5,2,Late delivery,1,3
125665,50286,SHP-3,2017-01-04,2017-01-06,2,2,Shipping on time,0,0
71402,28531,SHP-3,2016-02-21,2016-02-23,2,2,Shipping on time,0,0
76035,30414,SHP-3,2016-03-19,2016-03-24,5,2,Late delivery,1,3
72167,28842,SHP-3,2016-02-26,2016-02-29,3,2,Late delivery,1,1
70993,28373,SHP-3,2016-02-19,2016-02-23,4,2,Late delivery,1,2
120262,48093,SHP-3,2016-12-03,2016-12-07,4,2,Late delivery,1,2
120261,48093,SHP-3,2016-12-03,2016-12-07,4,2,Late delivery,1,2
125754,50327,SHP-3,2017-01-04,2017-01-07,3,2,Late delivery,1,1
81442,32560,SHP-3,2016-04-20,2016-04-26,6,2,Late delivery,1,4
92900,37220,SHP-3,2016-06-27,2016-07-03,6,2,Late delivery,1,4
82774,33113,SHP-3,2016-04-28,2016-05-02,4,2,Late delivery,1,2
102231,40958,SHP-3,2016-08-20,2016-08-24,4,2,Late delivery,1,2
82677,33073,SHP-3,2016-04-27,2016-05-01,4,2,Late delivery,1,2
87169,34892,SHP-3,2016-05-24,2016-05-27,3,2,Late delivery,1,1
82557,33013,SHP-3,2016-04-26,2016-04-30,4,2,Late delivery,1,2
118053,47228,SHP-3,2016-11-20,2016-11-24,4,2,Late delivery,1,2
87271,34928,SHP-3,2016-05-24,2016-05-28,4,2,Late delivery,1,2
89791,35954,SHP-3,2016-06-08,2016-06-13,5,2,Late delivery,1,3
81439,32560,SHP-3,2016-04-20,2016-04-26,6,2,Late delivery,1,4
91209,36531,SHP-3,2016-06-17,2016-06-19,2,2,Shipping on time,0,0
84730,33954,SHP-3,2016-05-10,2016-05-15,5,2,Late delivery,1,3
82321,32913,SHP-3,2016-04-25,2016-04-29,4,2,Late delivery,1,2
120662,48245,SHP-3,2016-12-05,2016-12-11,6,2,Late delivery,1,4
127501,51012,SHP-3,2017-01-14,2017-01-17,3,2,Late delivery,1,1
120663,48245,SHP-3,2016-12-05,2016-12-11,6,2,Late delivery,1,4
118056,47229,SHP-3,2016-11-20,2016-11-25,5,2,Late delivery,1,3
127502,51012,SHP-3,2017-01-14,2017-01-17,3,2,Late delivery,1,1
110072,44064,SHP-3,2016-10-05,2016-10-10,5,2,Late delivery,1,3
115527,46213,SHP-3,2016-11-05,2016-11-09,4,2,Late delivery,1,2
115526,46213,SHP-3,2016-11-05,2016-11-09,4,2,Late delivery,1,2
163956,65606,SHP-3,2017-08-15,2017-08-17,2,2,Shipping on time,0,0
31864,12736,SHP-3,2015-07-05,2015-07-07,2,2,Shipping on time,0,0
41130,16470,SHP-3,2015-08-29,2015-09-04,6,2,Late delivery,1,4
49158,19663,SHP-3,2015-10-15,2015-10-19,4,2,Late delivery,1,2
126334,50557,SHP-3,2017-01-08,2017-01-11,3,2,Late delivery,1,1
28999,11601,SHP-3,2015-06-19,2015-06-21,2,2,Shipping on time,0,0
126085,50458,SHP-3,2017-01-06,2017-01-10,4,2,Late delivery,1,2
109011,43648,SHP-3,2016-09-29,2016-10-03,4,2,Late delivery,1,2
34547,13794,SHP-3,2015-07-21,2015-07-26,5,2,Late delivery,1,3
168225,67309,SHP-3,2017-09-09,2017-09-14,5,2,Late delivery,1,3
122354,48931,SHP-3,2016-12-15,2016-12-17,2,2,Shipping on time,0,0
44431,17777,SHP-3,2015-09-17,2015-09-20,3,2,Late delivery,1,1
29001,11601,SHP-3,2015-06-19,2015-06-21,2,2,Shipping on time,0,0
44152,17673,SHP-3,2015-09-15,2015-09-19,4,2,Late delivery,1,2
50380,20161,SHP-3,2015-10-22,2015-10-24,2,2,Shipping on time,0,0
122356,48931,SHP-3,2016-12-15,2016-12-17,2,2,Shipping on time,0,0
121112,48428,SHP-3,2016-12-07,2016-12-11,4,2,Late delivery,1,2
40726,16316,SHP-3,2015-08-27,2015-08-29,2,2,Shipping on time,0,0
40595,16256,SHP-3,2015-08-26,2015-08-28,2,2,Shipping on time,0,0
146633,58591,SHP-3,2017-05-05,2017-05-07,2,2,Shipping on time,0,0
10864,4337,SHP-3,2015-03-05,2015-03-08,3,2,Late delivery,1,1
132940,53203,SHP-3,2017-02-15,2017-02-19,4,2,Late delivery,1,2
141456,56554,SHP-3,2017-04-05,2017-04-10,5,2,Late delivery,1,3
142397,56935,SHP-3,2017-04-11,2017-04-17,6,2,Late delivery,1,4
139548,55802,SHP-3,2017-03-25,2017-03-28,3,2,Late delivery,1,1
5931,2374,SHP-3,2015-02-04,2015-02-09,5,2,Late delivery,1,3
7062,2810,SHP-3,2015-02-11,2015-02-17,6,2,Late delivery,1,4
132609,53058,SHP-3,2017-02-13,2017-02-17,4,2,Late delivery,1,2
25475,10189,SHP-3,2015-05-29,2015-06-03,5,2,Late delivery,1,3
14220,5709,SHP-3,2015-03-25,2015-03-30,5,2,Late delivery,1,3
150484,60133,SHP-3,2017-05-27,2017-05-31,4,2,Late delivery,1,2
149303,59659,SHP-3,2017-05-20,2017-05-25,5,2,Late delivery,1,3
144236,57656,SHP-3,2017-04-21,2017-04-23,2,2,Shipping on time,0,0
150483,60133,SHP-3,2017-05-27,2017-05-31,4,2,Late delivery,1,2
145675,58222,SHP-3,2017-04-29,2017-05-02,3,2,Late delivery,1,1
146243,58425,SHP-3,2017-05-02,2017-05-08,6,2,Late delivery,1,4
129783,51943,SHP-3,2017-01-28,2017-02-01,4,2,Late delivery,1,2
142580,57007,SHP-3,2017-04-12,2017-04-15,3,2,Late delivery,1,1
5506,2194,SHP-3,2015-02-02,2015-02-07,5,2,Late delivery,1,3
16640,6663,SHP-3,2015-04-08,2015-04-12,4,2,Late delivery,1,2
137650,55036,SHP-3,2017-03-14,2017-03-16,2,2,Shipping on time,0,0
139550,55802,SHP-3,2017-03-25,2017-03-28,3,2,Late delivery,1,1
4745,1901,SHP-3,2015-01-28,2015-01-30,2,2,Shipping on time,0,0
23818,9531,SHP-3,2015-05-20,2015-05-22,2,2,Shipping on time,0,0
131437,52585,SHP-3,2017-02-06,2017-02-12,6,2,Late delivery,1,4
13256,5308,SHP-3,2015-03-19,2015-03-23,4,2,Late delivery,1,2
23816,9531,SHP-3,2015-05-20,2015-05-22,2,2,Shipping on time,0,0
9965,4011,SHP-3,2015-02-28,2015-03-02,2,2,Shipping on time,0,0
856,347,SHP-3,2015-01-06,2015-01-09,3,2,Late delivery,1,1
23968,9593,SHP-3,2015-05-21,2015-05-25,4,2,Late delivery,1,2
5932,2374,SHP-3,2015-02-04,2015-02-09,5,2,Late delivery,1,3
136771,54688,SHP-3,2017-03-09,2017-03-13,4,2,Late delivery,1,2
18728,7467,SHP-3,2015-04-19,2015-04-22,3,2,Late delivery,1,1
134154,53665,SHP-3,2017-02-22,2017-02-28,6,2,Late delivery,1,4
150840,60286,SHP-3,2017-05-30,2017-06-01,2,2,Shipping on time,0,0
74914,29953,SHP-3,2016-03-13,2016-03-17,4,2,Late delivery,1,2
63154,25197,SHP-3,2016-01-03,2016-01-06,3,2,Late delivery,1,1
63156,25197,SHP-3,2016-01-03,2016-01-06,3,2,Late delivery,1,1
76034,30414,SHP-3,2016-03-19,2016-03-24,5,2,Late delivery,1,3
75528,30229,SHP-3,2016-03-17,2016-03-22,5,2,Late delivery,1,3
123548,49428,SHP-3,2016-12-22,2016-12-26,4,2,Late delivery,1,2
57581,23003,SHP-3,2015-12-02,2015-12-06,4,2,Late delivery,1,2
63152,25197,SHP-3,2016-01-03,2016-01-06,3,2,Late delivery,1,1
66624,26606,SHP-3,2016-01-24,2016-01-26,2,2,Shipping on time,0,0
70990,28373,SHP-3,2016-02-19,2016-02-23,4,2,Late delivery,1,2
123073,49221,SHP-3,2016-12-19,2016-12-21,2,2,Shipping on time,0,0
123072,49221,SHP-3,2016-12-19,2016-12-21,2,2,Shipping on time,0,0
92901,37220,SHP-3,2016-06-27,2016-07-03,6,2,Late delivery,1,4
81440,32560,SHP-3,2016-04-20,2016-04-26,6,2,Late delivery,1,4
101294,40602,SHP-3,2016-08-15,2016-08-18,3,2,Late delivery,1,1
87272,34928,SHP-3,2016-05-24,2016-05-28,4,2,Late delivery,1,2
92902,37220,SHP-3,2016-06-27,2016-07-03,6,2,Late delivery,1,4
100176,40146,SHP-3,2016-08-09,2016-08-11,2,2,Shipping on time,0,0
90434,36217,SHP-3,2016-06-12,2016-06-15,3,2,Late delivery,1,1
108480,43431,SHP-3,2016-09-25,2016-09-27,2,2,Shipping on time,0,0
93751,37560,SHP-3,2016-07-02,2016-07-08,6,2,Late delivery,1,4
91192,36526,SHP-3,2016-06-17,2016-06-19,2,2,Shipping on time,0,0
82678,33073,SHP-3,2016-04-27,2016-05-01,4,2,Late delivery,1,2
101293,40602,SHP-3,2016-08-15,2016-08-18,3,2,Late delivery,1,1
87845,35171,SHP-3,2016-05-28,2016-05-30,2,2,Shipping on time,0,0
82647,33060,SHP-3,2016-04-27,2016-05-03,6,2,Late delivery,1,4
94148,37715,SHP-3,2016-07-04,2016-07-10,6,2,Late delivery,1,4
94147,37715,SHP-3,2016-07-04,2016-07-10,6,2,Late delivery,1,4
100496,40280,SHP-3,2016-08-10,2016-08-16,6,2,Late delivery,1,4
122261,48897,SHP-3,2016-12-14,2016-12-17,3,2,Late delivery,1,1
125429,50181,SHP-3,2017-01-02,2017-01-04,2,2,Shipping on time,0,0
125295,50125,SHP-3,2017-01-01,2017-01-07,6,2,Late delivery,1,4
118519,47405,SHP-3,2016-11-22,2016-11-28,6,2,Late delivery,1,4
108872,43596,SHP-3,2016-09-28,2016-09-30,2,2,Shipping on time,0,0
125297,50125,SHP-3,2017-01-01,2017-01-07,6,2,Late delivery,1,4
115024,46019,SHP-3,2016-11-02,2016-11-07,5,2,Late delivery,1,3
122257,48897,SHP-3,2016-12-14,2016-12-17,3,2,Late delivery,1,1
118520,47405,SHP-3,2016-11-22,2016-11-28,6,2,Late delivery,1,4
171826,68728,SHP-3,2017-09-30,2017-10-04,4,2,Late delivery,1,2
159661,63875,SHP-3,2017-07-21,2017-07-27,6,2,Late delivery,1,4
160094,64032,SHP-3,2017-07-23,2017-07-26,3,2,Late delivery,1,1
31465,12570,SHP-3,2015-07-03,2015-07-09,6,2,Late delivery,1,4
120513,48192,SHP-3,2016-12-04,2016-12-07,3,2,Late delivery,1,1
40725,16315,SHP-3,2015-08-27,2015-09-02,6,2,Late delivery,1,4
158586,63439,SHP-3,2017-07-15,2017-07-20,5,2,Late delivery,1,3
155811,62328,SHP-3,2017-06-28,2017-07-02,4,2,Late delivery,1,2
168226,67309,SHP-3,2017-09-09,2017-09-14,5,2,Late delivery,1,3
120510,48192,SHP-3,2016-12-04,2016-12-07,3,2,Late delivery,1,1
156945,62774,SHP-3,2017-07-05,2017-07-10,5,2,Late delivery,1,3
121279,48491,SHP-3,2016-12-08,2016-12-10,2,2,Shipping on time,0,0
163424,65391,SHP-3,2017-08-12,2017-08-14,2,2,Shipping on time,0,0
121280,48491,SHP-3,2016-12-08,2016-12-10,2,2,Shipping on time,0,0
39232,15690,SHP-3,2015-08-18,2015-08-24,6,2,Late delivery,1,4
146244,58425,SHP-3,2017-05-02,2017-05-08,6,2,Late delivery,1,4
643,255,SHP-3,2015-01-04,2015-01-10,6,2,Late delivery,1,4
19810,7928,SHP-3,2015-04-26,2015-04-30,4,2,Late delivery,1,2
25190,10087,SHP-3,2015-05-28,2015-05-31,3,2,Late delivery,1,1
151005,60341,SHP-3,2017-05-30,2017-06-01,2,2,Shipping on time,0,0
150905,60308,SHP-3,2017-05-30,2017-06-03,4,2,Late delivery,1,2
8308,3346,SHP-3,2015-02-18,2015-02-20,2,2,Shipping on time,0,0
11141,4451,SHP-3,2015-03-06,2015-03-08,2,2,Shipping on time,0,0
144237,57656,SHP-3,2017-04-21,2017-04-23,2,2,Shipping on time,0,0
144227,57653,SHP-3,2017-04-21,2017-04-25,4,2,Late delivery,1,2
142579,57007,SHP-3,2017-04-12,2017-04-15,3,2,Late delivery,1,1
14216,5709,SHP-3,2015-03-25,2015-03-30,5,2,Late delivery,1,3
144974,57945,SHP-3,2017-04-25,2017-05-01,6,2,Late delivery,1,4
20256,8114,SHP-3,2015-04-29,2015-05-04,5,2,Late delivery,1,3
17719,7078,SHP-3,2015-04-14,2015-04-18,4,2,Late delivery,1,2
21118,8458,SHP-3,2015-05-04,2015-05-08,4,2,Late delivery,1,2
7837,3149,SHP-3,2015-02-15,2015-02-20,5,2,Late delivery,1,3
16639,6663,SHP-3,2015-04-08,2015-04-12,4,2,Late delivery,1,2
5446,2175,SHP-3,2015-02-01,2015-02-07,6,2,Late delivery,1,4
19809,7928,SHP-3,2015-04-26,2015-04-30,4,2,Late delivery,1,2
147826,59061,SHP-3,2017-05-12,2017-05-14,2,2,Shipping on time,0,0
5492,2190,SHP-3,2015-02-01,2015-02-07,6,2,Late delivery,1,4
142394,56935,SHP-3,2017-04-11,2017-04-17,6,2,Late delivery,1,4
18730,7467,SHP-3,2015-04-19,2015-04-22,3,2,Late delivery,1,1
19933,7974,SHP-3,2015-04-27,2015-05-02,5,2,Late delivery,1,3
59773,23880,SHP-3,2015-12-15,2015-12-21,6,2,Late delivery,1,4
57854,23107,SHP-3,2015-12-04,2015-12-07,3,2,Late delivery,1,1
60430,24159,SHP-3,2015-12-19,2015-12-24,5,2,Late delivery,1,3
57857,23107,SHP-3,2015-12-04,2015-12-07,3,2,Late delivery,1,1
72166,28842,SHP-3,2016-02-26,2016-02-29,3,2,Late delivery,1,1
51889,20766,SHP-3,2015-10-31,2015-11-02,2,2,Shipping on time,0,0
114474,45796,SHP-3,2016-10-30,2016-11-01,2,2,Shipping on time,0,0
105391,42206,SHP-3,2016-09-08,2016-09-10,2,2,Shipping on time,0,0
62475,24934,SHP-3,2015-12-30,2016-01-04,5,2,Late delivery,1,3
63153,25197,SHP-3,2016-01-03,2016-01-06,3,2,Late delivery,1,1
59544,23795,SHP-3,2015-12-14,2015-12-20,6,2,Late delivery,1,4
71926,28732,SHP-3,2016-02-24,2016-02-27,3,2,Late delivery,1,1
53432,21368,SHP-3,2015-11-08,2015-11-12,4,2,Late delivery,1,2
105289,42164,SHP-3,2016-09-07,2016-09-12,5,2,Late delivery,1,3
123071,49221,SHP-3,2016-12-19,2016-12-21,2,2,Shipping on time,0,0
87844,35171,SHP-3,2016-05-28,2016-05-30,2,2,Shipping on time,0,0
82323,32913,SHP-3,2016-04-25,2016-04-29,4,2,Late delivery,1,2
95324,38187,SHP-3,2016-07-11,2016-07-14,3,2,Late delivery,1,1
118052,47228,SHP-3,2016-11-20,2016-11-24,4,2,Late delivery,1,2
91946,36844,SHP-3,2016-06-21,2016-06-26,5,2,Late delivery,1,3
79957,31986,SHP-3,2016-04-11,2016-04-13,2,2,Shipping on time,0,0
98980,39661,SHP-3,2016-08-01,2016-08-03,2,2,Shipping on time,0,0
87274,34928,SHP-3,2016-05-24,2016-05-28,4,2,Late delivery,1,2
118050,47228,SHP-3,2016-11-20,2016-11-24,4,2,Late delivery,1,2
108483,43431,SHP-3,2016-09-25,2016-09-27,2,2,Shipping on time,0,0
103662,41530,SHP-3,2016-08-29,2016-09-04,6,2,Late delivery,1,4
125298,50125,SHP-3,2017-01-01,2017-01-07,6,2,Late delivery,1,4
115524,46213,SHP-3,2016-11-05,2016-11-09,4,2,Late delivery,1,2
115525,46213,SHP-3,2016-11-05,2016-11-09,4,2,Late delivery,1,2
160092,64032,SHP-3,2017-07-23,2017-07-26,3,2,Late delivery,1,1
46251,18503,SHP-3,2015-09-28,2015-10-02,4,2,Late delivery,1,2
158456,63379,SHP-3,2017-07-14,2017-07-19,5,2,Late delivery,1,3
35730,14280,SHP-3,2015-07-28,2015-08-03,6,2,Late delivery,1,4
172055,68820,SHP-3,2017-10-01,2017-10-07,6,2,Late delivery,1,4
38785,15515,SHP-3,2015-08-15,2015-08-21,6,2,Late delivery,1,4
34548,13794,SHP-3,2015-07-21,2015-07-26,5,2,Late delivery,1,3
45323,18137,SHP-3,2015-09-22,2015-09-25,3,2,Late delivery,1,1
44146,17671,SHP-3,2015-09-15,2015-09-17,2,2,Shipping on time,0,0
45837,18342,SHP-3,2015-09-25,2015-09-28,3,2,Late delivery,1,1
110022,44044,SHP-3,2016-10-04,2016-10-09,5,2,Late delivery,1,3
37073,14808,SHP-3,2015-08-05,2015-08-09,4,2,Late delivery,1,2
50067,20025,SHP-3,2015-10-20,2015-10-26,6,2,Late delivery,1,4
158587,63439,SHP-3,2017-07-15,2017-07-20,5,2,Late delivery,1,3
44913,17977,SHP-3,2015-09-20,2015-09-23,3,2,Late delivery,1,1
45835,18342,SHP-3,2015-09-25,2015-09-28,3,2,Late delivery,1,1
34288,13685,SHP-3,2015-07-19,2015-07-25,6,2,Late delivery,1,4
35982,14376,SHP-3,2015-07-29,2015-07-31,2,2,Shipping on time,0,0
43340,17339,SHP-3,2015-09-11,2015-09-16,5,2,Late delivery,1,3
165627,66255,SHP-3,2017-08-25,2017-08-31,6,2,Late delivery,1,4
45324,18137,SHP-3,2015-09-22,2015-09-25,3,2,Late delivery,1,1
121530,48596,SHP-3,2016-12-10,2016-12-12,2,2,Shipping on time,0,0
165989,66398,SHP-3,2017-08-27,2017-08-31,4,2,Late delivery,1,2
121114,48428,SHP-3,2016-12-07,2016-12-11,4,2,Late delivery,1,2
5493,2190,SHP-3,2015-02-01,2015-02-07,6,2,Late delivery,1,4
139552,55803,SHP-3,2017-03-25,2017-03-29,4,2,Late delivery,1,2
20889,8361,SHP-3,2015-05-03,2015-05-05,2,2,Shipping on time,0,0
7836,3149,SHP-3,2015-02-15,2015-02-20,5,2,Late delivery,1,3
141457,56554,SHP-3,2017-04-05,2017-04-10,5,2,Late delivery,1,3
134008,53615,SHP-3,2017-02-21,2017-02-27,6,2,Late delivery,1,4
14217,5709,SHP-3,2015-03-25,2015-03-30,5,2,Late delivery,1,3
142396,56935,SHP-3,2017-04-11,2017-04-17,6,2,Late delivery,1,4
149302,59659,SHP-3,2017-05-20,2017-05-25,5,2,Late delivery,1,3
23967,9593,SHP-3,2015-05-21,2015-05-25,4,2,Late delivery,1,2
149727,59818,SHP-3,2017-05-23,2017-05-27,4,2,Late delivery,1,2
138536,55387,SHP-3,2017-03-19,2017-03-22,3,2,Late delivery,1,1
132936,53203,SHP-3,2017-02-15,2017-02-19,4,2,Late delivery,1,2
149725,59818,SHP-3,2017-05-23,2017-05-27,4,2,Late delivery,1,2
10863,4337,SHP-3,2015-03-05,2015-03-08,3,2,Late delivery,1,1
17718,7078,SHP-3,2015-04-14,2015-04-18,4,2,Late delivery,1,2
146634,58591,SHP-3,2017-05-05,2017-05-07,2,2,Shipping on time,0,0
146632,58591,SHP-3,2017-05-05,2017-05-07,2,2,Shipping on time,0,0
4747,1901,SHP-3,2015-01-28,2015-01-30,2,2,Shipping on time,0,0
151004,60341,SHP-3,2017-05-30,2017-06-01,2,2,Shipping on time,0,0
139522,55791,SHP-3,2017-03-25,2017-03-27,2,2,Shipping on time,0,0
5933,2374,SHP-3,2015-02-04,2015-02-09,5,2,Late delivery,1,3
424,174,SHP-3,2015-01-03,2015-01-08,5,2,Late delivery,1,3
137648,55036,SHP-3,2017-03-14,2017-03-16,2,2,Shipping on time,0,0
12373,4945,SHP-3,2015-03-14,2015-03-20,6,2,Late delivery,1,4
150954,60324,SHP-3,2017-05-30,2017-06-04,5,2,Late delivery,1,3
72727,29067,SHP-3,2016-02-29,2016-03-03,3,2,Late delivery,1,1
105392,42206,SHP-3,2016-09-08,2016-09-10,2,2,Shipping on time,0,0
59822,23899,SHP-3,2015-12-15,2015-12-20,5,2,Late delivery,1,3
52774,21110,SHP-3,2015-11-05,2015-11-11,6,2,Late delivery,1,4
120260,48093,SHP-3,2016-12-03,2016-12-07,4,2,Late delivery,1,2
59771,23880,SHP-3,2015-12-15,2015-12-21,6,2,Late delivery,1,4
114473,45796,SHP-3,2016-10-30,2016-11-01,2,2,Shipping on time,0,0
68324,27274,SHP-3,2016-02-03,2016-02-08,5,2,Late delivery,1,3
114838,45948,SHP-3,2016-11-01,2016-11-05,4,2,Late delivery,1,2
65477,26156,SHP-3,2016-01-17,2016-01-19,2,2,Shipping on time,0,0
127505,51015,SHP-3,2017-01-14,2017-01-20,6,2,Late delivery,1,4
92354,37006,SHP-3,2016-06-24,2016-06-26,2,2,Shipping on time,0,0
84544,33867,SHP-3,2016-05-09,2016-05-12,3,2,Late delivery,1,1
90433,36217,SHP-3,2016-06-12,2016-06-15,3,2,Late delivery,1,1
87273,34928,SHP-3,2016-05-24,2016-05-28,4,2,Late delivery,1,2
95940,38439,SHP-3,2016-07-15,2016-07-20,5,2,Late delivery,1,3
98750,39560,SHP-3,2016-07-31,2016-08-06,6,2,Late delivery,1,4
102233,40958,SHP-3,2016-08-20,2016-08-24,4,2,Late delivery,1,2
82775,33113,SHP-3,2016-04-28,2016-05-02,4,2,Late delivery,1,2
94241,37764,SHP-3,2016-07-05,2016-07-10,5,2,Late delivery,1,3
95993,38462,SHP-3,2016-07-15,2016-07-18,3,2,Late delivery,1,1
118051,47228,SHP-3,2016-11-20,2016-11-24,4,2,Late delivery,1,2
95323,38187,SHP-3,2016-07-11,2016-07-14,3,2,Late delivery,1,1
90435,36217,SHP-3,2016-06-12,2016-06-15,3,2,Late delivery,1,1
92355,37006,SHP-3,2016-06-24,2016-06-26,2,2,Shipping on time,0,0
82558,33013,SHP-3,2016-04-26,2016-04-30,4,2,Late delivery,1,2
79956,31986,SHP-3,2016-04-11,2016-04-13,2,2,Shipping on time,0,0
95992,38462,SHP-3,2016-07-15,2016-07-18,3,2,Late delivery,1,1
87174,34893,SHP-3,2016-05-24,2016-05-28,4,2,Late delivery,1,2
101142,40535,SHP-3,2016-08-14,2016-08-20,6,2,Late delivery,1,4
124293,49721,SHP-4,2016-12-26,2016-12-28,2,4,Advance shipping,0,-2
119478,47778,SHP-4,2016-11-28,2016-12-02,4,4,Shipping on time,0,0
127639,51068,SHP-4,2017-01-15,2017-01-19,4,4,Shipping on time,0,0
123193,49275,SHP-4,2016-12-20,2016-12-26,6,4,Late delivery,1,2
107054,42871,SHP-4,2016-09-17,2016-09-19,2,4,Advance shipping,0,-2
123190,49275,SHP-4,2016-12-20,2016-12-26,6,4,Late delivery,1,2
106262,42566,SHP-4,2016-09-13,2016-09-15,2,4,Advance shipping,0,-2
126337,50558,SHP-4,2017-01-08,2017-01-12,4,4,Shipping on time,0,0
